id,Response
7544,1
7545,1
7546,1
7547,1
7548,1
7549,1
7550,0
7551,1
7552,0
7553,0
7554,0
7555,0
7556,1
7557,1
7558,0
7559,1
7560,1
7561,1
7562,1
7563,1
7564,0
7565,0
7566,0
7567,1
7568,1
7569,1
7570,0
7571,0
7572,1
7573,0
7574,0
7575,1
7576,0
7577,1
7578,0
7579,0
7580,1
7581,1
7582,1
7583,0
7584,0
7585,1
7586,0
7587,0
7588,1
7589,0
7590,0
7591,1
7592,0
7593,1
7594,0
7595,0
7596,0
7597,0
7598,1
7599,1
7600,0
7601,0
7602,0
7603,0
7604,0
7605,1
7606,0
7607,1
7608,1
7609,1
7610,1
7611,1
7612,0
7613,0
7614,1
7615,1
7616,1
7617,0
7618,1
7619,0
7620,1
7621,0
7622,0
7623,0
7624,1
7625,1
7626,1
7627,0
7628,0
7629,0
7630,0
7631,0
7632,0
7633,1
7634,0
7635,1
7636,0
7637,0
7638,0
7639,0
7640,0
7641,0
7642,0
7643,1
7644,1
7645,0
7646,1
7647,1
7648,0
7649,0
7650,0
7651,1
7652,0
7653,0
7654,0
7655,1
7656,0
7657,1
7658,0
7659,0
7660,1
7661,0
7662,1
7663,1
7664,0
7665,1
7666,1
7667,0
7668,0
7669,0
7670,0
7671,1
7672,0
7673,0
7674,0
7675,0
7676,0
7677,1
7678,0
7679,1
7680,0
7681,1
7682,1
7683,1
7684,0
7685,1
7686,0
7687,1
7688,1
7689,0
7690,0
7691,0
7692,0
7693,0
7694,0
7695,0
7696,0
7697,1
7698,0
7699,1
7700,1
7701,1
7702,0
7703,0
7704,0
7705,0
7706,1
7707,0
7708,0
7709,0
7710,1
7711,0
7712,0
7713,1
7714,1
7715,1
7716,0
7717,1
7718,1
7719,1
7720,1
7721,1
7722,1
7723,1
7724,0
7725,0
7726,1
7727,0
7728,0
7729,0
7730,0
7731,1
7732,0
7733,1
7734,1
7735,1
7736,1
7737,0
7738,1
7739,0
7740,1
7741,1
7742,1
7743,0
7744,1
7745,0
7746,0
7747,0
7748,1
7749,1
7750,0
7751,1
7752,1
7753,1
7754,0
7755,1
7756,1
7757,1
7758,0
7759,1
7760,1
7761,0
7762,0
7763,0
7764,1
7765,1
7766,1
7767,1
7768,0
7769,0
7770,0
7771,0
7772,1
7773,0
7774,0
7775,0
7776,0
7777,0
7778,1
7779,0
7780,1
7781,1
7782,1
7783,0
7784,0
7785,1
7786,1
7787,0
7788,0
7789,0
7790,1
7791,1
7792,1
7793,0
7794,1
7795,1
7796,0
7797,0
7798,0
7799,1
7800,0
7801,1
7802,0
7803,1
7804,1
7805,1
7806,0
7807,1
7808,1
7809,0
7810,0
7811,1
7812,1
7813,0
7814,1
7815,0
7816,0
7817,1
7818,1
7819,1
7820,0
7821,1
7822,0
7823,0
7824,0
7825,1
7826,1
7827,0
7828,0
7829,1
7830,0
7831,0
7832,1
7833,0
7834,1
7835,0
7836,1
7837,0
7838,1
7839,1
7840,1
7841,0
7842,0
7843,1
7844,1
7845,1
7846,1
7847,0
7848,1
7849,0
7850,1
7851,1
7852,0
7853,0
7854,0
7855,1
7856,1
7857,0
7858,1
7859,1
7860,1
7861,1
7862,0
7863,0
7864,0
7865,1
7866,0
7867,0
7868,1
7869,1
7870,1
7871,1
7872,0
7873,0
7874,0
7875,1
7876,1
7877,1
7878,0
7879,1
7880,1
7881,1
7882,1
7883,1
7884,1
7885,0
7886,1
7887,0
7888,1
7889,1
7890,0
7891,1
7892,0
7893,1
7894,0
7895,1
7896,1
7897,1
7898,1
7899,0
7900,0
7901,0
7902,1
7903,1
7904,0
7905,1
7906,1
7907,0
7908,1
7909,1
7910,1
7911,0
7912,0
7913,1
7914,1
7915,0
7916,0
7917,1
7918,0
7919,1
7920,1
7921,0
7922,0
7923,0
7924,0
7925,0
7926,0
7927,1
7928,0
7929,1
7930,0
7931,1
7932,0
7933,1
7934,1
7935,0
7936,0
7937,1
7938,1
7939,1
7940,0
7941,1
7942,0
7943,0
7944,0
7945,0
7946,1
7947,0
7948,0
7949,1
7950,0
7951,1
7952,0
7953,1
7954,0
7955,1
7956,0
7957,0
7958,0
7959,0
7960,1
7961,0
7962,0
7963,1
7964,1
7965,0
7966,1
7967,0
7968,1
7969,0
7970,0
7971,0
7972,0
7973,0
7974,1
7975,0
7976,0
7977,1
7978,0
7979,1
7980,1
7981,1
7982,0
7983,0
7984,0
7985,1
7986,0
7987,0
7988,1
7989,0
7990,0
7991,1
7992,0
7993,1
7994,1
7995,1
7996,0
7997,1
7998,0
7999,0
8000,1
8001,1
8002,0
8003,0
8004,1
8005,0
8006,0
8007,0
8008,1
8009,0
8010,1
8011,0
8012,0
8013,0
8014,0
8015,0
8016,0
8017,1
8018,1
8019,0
8020,0
8021,0
8022,0
8023,1
8024,1
8025,0
8026,0
8027,1
8028,1
8029,0
8030,1
8031,0
8032,0
8033,1
8034,1
8035,0
8036,1
8037,0
8038,1
8039,0
8040,1
8041,1
8042,0
8043,0
8044,0
8045,1
8046,0
8047,0
8048,0
8049,0
8050,0
8051,0
8052,0
8053,0
8054,1
8055,1
8056,0
8057,0
8058,1
8059,1
8060,0
8061,0
8062,1
8063,1
8064,0
8065,0
8066,1
8067,0
8068,0
8069,1
8070,1
8071,1
8072,0
8073,0
8074,1
8075,1
8076,0
8077,1
8078,1
8079,1
8080,0
8081,0
8082,0
8083,0
8084,0
8085,0
8086,1
8087,1
8088,1
8089,1
8090,0
8091,1
8092,1
8093,1
8094,0
8095,1
8096,1
8097,0
8098,1
8099,1
8100,1
8101,0
8102,0
8103,0
8104,1
8105,0
8106,1
8107,1
8108,1
8109,1
8110,0
8111,0
8112,1
8113,1
8114,0
8115,0
8116,0
8117,1
8118,1
8119,1
8120,1
8121,0
8122,1
8123,1
8124,0
8125,1
8126,1
8127,1
8128,1
8129,0
8130,1
8131,1
8132,0
8133,0
8134,0
8135,0
8136,0
8137,1
8138,0
8139,0
8140,0
8141,0
8142,0
8143,1
8144,1
8145,1
8146,0
8147,1
8148,0
8149,0
8150,1
8151,1
8152,0
8153,0
8154,1
8155,1
8156,0
8157,1
8158,0
8159,0
8160,1
8161,1
8162,1
8163,0
8164,0
8165,0
8166,1
8167,1
8168,0
8169,0
8170,1
8171,0
8172,1
8173,1
8174,0
8175,1
8176,0
8177,0
8178,1
8179,1
8180,1
8181,0
8182,1
8183,0
8184,0
8185,0
8186,1
8187,1
8188,1
8189,0
8190,1
8191,1
8192,0
8193,0
8194,0
8195,0
8196,0
8197,0
8198,0
8199,0
8200,1
8201,1
8202,1
8203,0
8204,0
8205,0
8206,0
8207,1
8208,1
8209,1
8210,0
8211,0
8212,1
8213,1
8214,1
8215,0
8216,0
8217,1
8218,0
8219,1
8220,1
8221,1
8222,1
8223,1
8224,1
8225,1
8226,0
8227,0
8228,0
8229,0
8230,0
8231,0
8232,1
8233,0
8234,1
8235,0
8236,0
8237,0
8238,0
8239,1
8240,0
8241,1
8242,1
8243,1
8244,1
8245,0
8246,0
8247,1
8248,0
8249,1
8250,0
8251,0
8252,0
8253,0
8254,1
8255,0
8256,0
8257,1
8258,0
8259,0
8260,1
8261,1
8262,0
8263,0
8264,1
8265,1
8266,1
8267,1
8268,0
8269,1
8270,1
8271,1
8272,0
8273,0
8274,0
8275,0
8276,0
8277,1
8278,0
8279,0
8280,1
8281,0
8282,0
8283,0
8284,0
8285,0
8286,0
8287,1
8288,1
8289,1
8290,1
8291,1
8292,0
8293,1
8294,1
8295,1
8296,0
8297,0
8298,0
8299,1
8300,0
8301,0
8302,0
8303,0
8304,1
8305,1
8306,1
8307,1
8308,0
8309,0
8310,0
8311,1
8312,0
8313,0
8314,0
8315,1
8316,0
8317,0
8318,1
8319,1
8320,0
8321,0
8322,1
8323,0
8324,0
8325,0
8326,1
8327,0
8328,0
8329,0
8330,0
8331,1
8332,0
8333,1
8334,0
8335,1
8336,1
8337,0
8338,1
8339,0
8340,0
8341,0
8342,1
8343,1
8344,1
8345,1
8346,1
8347,0
8348,1
8349,0
8350,0
8351,0
8352,1
8353,0
8354,1
8355,0
8356,0
8357,0
8358,0
8359,1
8360,1
8361,1
8362,1
8363,0
8364,1
8365,0
8366,1
8367,1
8368,0
8369,0
8370,0
8371,1
8372,1
8373,1
8374,0
8375,0
8376,0
8377,0
8378,0
8379,1
8380,1
8381,0
8382,0
8383,0
8384,0
8385,1
8386,0
8387,0
8388,1
8389,0
8390,1
8391,1
8392,1
8393,0
8394,0
8395,0
8396,0
8397,0
8398,1
8399,1
8400,1
8401,1
8402,1
8403,0
8404,1
8405,0
8406,0
8407,1
8408,1
8409,1
8410,1
8411,0
8412,1
8413,0
8414,0
8415,1
8416,1
8417,0
8418,0
8419,0
8420,0
8421,1
8422,0
8423,1
8424,1
8425,0
8426,1
8427,0
8428,1
8429,0
8430,1
8431,0
8432,1
8433,0
8434,1
8435,0
8436,0
8437,1
8438,0
8439,1
8440,1
8441,0
8442,1
8443,1
8444,1
8445,1
8446,1
8447,1
8448,1
8449,1
8450,1
8451,0
8452,1
8453,0
8454,0
8455,1
8456,1
8457,0
8458,1
8459,1
8460,0
8461,0
8462,1
8463,0
8464,1
8465,1
8466,0
8467,0
8468,1
8469,0
8470,0
8471,0
8472,0
8473,0
8474,1
8475,0
8476,0
8477,0
8478,0
8479,1
8480,1
8481,1
8482,0
8483,1
8484,1
8485,1
8486,1
8487,1
8488,0
8489,1
8490,1
8491,0
8492,0
8493,1
8494,1
8495,1
8496,1
8497,1
8498,1
8499,1
8500,1
8501,1
8502,0
8503,0
8504,1
8505,0
8506,1
8507,1
8508,0
8509,0
8510,0
8511,0
8512,1
8513,1
8514,1
8515,0
8516,0
8517,1
8518,0
8519,1
8520,1
8521,1
8522,0
8523,1
8524,1
8525,1
8526,0
8527,0
8528,0
8529,1
8530,0
8531,0
8532,1
8533,1
8534,0
8535,1
8536,1
8537,0
8538,1
8539,0
8540,1
8541,0
8542,0
8543,1
8544,1
8545,1
8546,1
8547,0
8548,0
8549,1
8550,0
8551,1
8552,0
8553,1
8554,1
8555,0
8556,0
8557,1
8558,0
8559,0
8560,1
8561,1
8562,1
8563,0
8564,0
8565,0
8566,1
8567,1
8568,0
8569,0
8570,0
8571,1
8572,1
8573,0
8574,1
8575,0
8576,0
8577,1
8578,1
8579,0
8580,0
8581,1
8582,0
8583,0
8584,0
8585,0
8586,0
8587,0
8588,0
8589,0
8590,0
8591,1
8592,1
8593,0
8594,1
8595,0
8596,0
8597,0
8598,1
8599,1
8600,0
8601,0
8602,0
8603,0
8604,0
8605,0
8606,1
8607,1
8608,0
8609,1
8610,0
8611,1
8612,1
8613,0
8614,0
8615,0
8616,0
8617,0
8618,1
8619,0
8620,1
8621,1
8622,0
8623,0
8624,0
8625,0
8626,0
8627,1
8628,1
8629,1
8630,0
8631,0
8632,0
8633,1
8634,1
8635,1
8636,0
8637,1
8638,1
8639,0
8640,0
8641,1
8642,1
8643,1
8644,1
8645,1
8646,0
8647,1
8648,1
8649,0
8650,1
8651,0
8652,1
8653,1
8654,1
8655,1
8656,0
8657,0
8658,1
8659,0
8660,1
8661,1
8662,1
8663,1
8664,0
8665,0
8666,0
8667,0
8668,1
8669,1
8670,1
8671,0
8672,0
8673,0
8674,0
8675,0
8676,1
8677,0
8678,1
8679,1
8680,1
8681,1
8682,1
8683,1
8684,0
8685,1
8686,1
8687,0
8688,1
8689,1
8690,1
8691,1
8692,0
8693,1
8694,0
8695,0
8696,0
8697,0
8698,1
8699,0
8700,0
8701,1
8702,0
8703,0
8704,0
8705,1
8706,1
8707,0
8708,1
8709,1
8710,1
8711,0
8712,1
8713,0
8714,1
8715,1
8716,0
8717,0
8718,1
8719,0
8720,0
8721,1
8722,1
8723,0
8724,1
8725,0
8726,1
8727,1
8728,0
8729,1
8730,0
8731,0
8732,1
8733,1
8734,1
8735,0
8736,0
8737,1
8738,0
8739,0
8740,1
8741,0
8742,1
8743,1
8744,0
8745,0
8746,0
8747,1
8748,1
8749,0
8750,0
8751,0
8752,0
8753,1
8754,1
8755,0
8756,0
8757,0
8758,1
8759,1
8760,1
8761,1
8762,1
8763,0
8764,0
8765,0
8766,1
8767,0
8768,1
8769,1
8770,0
8771,1
8772,0
8773,0
8774,1
8775,0
8776,0
8777,0
8778,0
8779,1
8780,0
8781,0
8782,0
8783,1
8784,0
8785,1
8786,1
8787,0
8788,0
8789,0
8790,0
8791,1
8792,0
8793,1
8794,1
8795,1
8796,1
8797,0
8798,1
8799,1
8800,1
8801,0
8802,1
8803,1
8804,0
8805,0
8806,1
8807,0
8808,1
8809,0
8810,1
8811,1
8812,1
8813,0
8814,1
8815,0
8816,0
8817,1
8818,1
8819,1
8820,0
8821,1
8822,0
8823,1
8824,0
8825,1
8826,1
8827,1
8828,0
8829,0
8830,0
8831,1
8832,1
8833,1
8834,1
8835,1
8836,0
8837,1
8838,0
8839,1
8840,1
8841,0
8842,1
8843,1
8844,0
8845,0
8846,0
8847,0
8848,1
8849,1
8850,1
8851,0
8852,0
8853,0
8854,0
8855,0
8856,0
8857,1
8858,0
8859,1
8860,1
8861,1
8862,1
8863,1
8864,1
8865,1
8866,1
8867,0
8868,0
8869,1
8870,1
8871,0
8872,0
8873,0
8874,0
8875,1
8876,0
8877,1
8878,0
8879,1
8880,0
8881,0
8882,0
8883,0
8884,0
8885,0
8886,1
8887,0
8888,1
8889,1
8890,1
8891,0
8892,0
8893,0
8894,0
8895,1
8896,0
8897,1
8898,0
8899,1
8900,0
8901,1
8902,0
8903,0
8904,1
8905,0
8906,0
8907,1
8908,0
8909,1
8910,1
8911,1
8912,1
8913,1
8914,0
8915,0
8916,1
8917,1
8918,0
8919,1
8920,0
8921,0
8922,1
8923,1
8924,0
8925,1
8926,1
8927,1
8928,1
8929,1
8930,0
8931,1
8932,1
8933,1
8934,1
8935,1
8936,0
8937,1
8938,0
8939,1
8940,0
8941,0
8942,1
8943,1
8944,1
8945,0
8946,1
8947,1
8948,1
8949,0
8950,1
8951,1
8952,1
8953,0
8954,0
8955,1
8956,1
8957,0
8958,0
8959,1
8960,1
8961,1
8962,0
8963,0
8964,0
8965,1
8966,1
8967,1
8968,1
8969,0
8970,1
8971,0
8972,1
8973,0
8974,1
8975,1
8976,1
8977,0
8978,0
8979,1
8980,1
8981,1
8982,0
8983,1
8984,0
8985,1
8986,0
8987,1
8988,0
8989,1
8990,0
8991,0
8992,0
8993,0
8994,1
8995,0
8996,1
8997,0
8998,0
8999,0
9000,1
9001,1
9002,0
9003,0
9004,0
9005,1
9006,0
9007,0
9008,0
9009,0
9010,1
9011,1
9012,1
9013,1
9014,1
9015,1
9016,0
9017,1
9018,0
9019,1
9020,0
9021,0
9022,0
9023,1
9024,0
9025,0
9026,1
9027,1
9028,1
9029,0
9030,0
9031,0
9032,1
9033,1
9034,0
9035,0
9036,1
9037,0
9038,0
9039,1
9040,1
9041,0
9042,1
9043,1
9044,0
9045,1
9046,1
9047,1
9048,1
9049,0
9050,0
9051,0
9052,1
9053,1
9054,0
9055,0
9056,0
9057,1
9058,1
9059,0
9060,0
9061,0
9062,1
9063,0
9064,1
9065,1
9066,1
9067,0
9068,1
9069,1
9070,0
9071,0
9072,0
9073,1
9074,1
9075,1
9076,0
9077,0
9078,1
9079,1
9080,0
9081,0
9082,1
9083,1
9084,1
9085,0
9086,0
9087,0
9088,1
9089,1
9090,1
9091,0
9092,0
9093,0
9094,1
9095,1
9096,1
9097,0
9098,0
9099,1
9100,1
9101,1
9102,0
9103,1
9104,1
9105,0
9106,0
9107,1
9108,0
9109,0
9110,0
9111,0
9112,0
9113,0
9114,1
9115,0
9116,1
9117,0
9118,0
9119,0
9120,0
9121,1
9122,1
9123,1
9124,0
9125,1
9126,0
9127,0
9128,1
9129,0
9130,1
9131,1
9132,1
9133,1
9134,1
9135,0
9136,0
9137,0
9138,1
9139,1
9140,1
9141,0
9142,1
9143,0
9144,1
9145,1
9146,1
9147,1
9148,1
9149,1
9150,1
9151,0
9152,1
9153,0
9154,1
9155,0
9156,1
9157,0
9158,1
9159,1
9160,1
9161,1
9162,0
9163,0
9164,1
9165,0
9166,1
9167,1
9168,1
9169,1
9170,1
9171,1
9172,1
9173,0
9174,1
9175,0
9176,0
9177,0
9178,0
9179,1
9180,1
9181,1
9182,0
9183,1
9184,0
9185,1
9186,0
9187,0
9188,1
9189,0
9190,0
9191,1
9192,1
9193,1
9194,0
9195,1
9196,1
9197,1
9198,0
9199,1
9200,0
9201,1
9202,0
9203,1
9204,0
9205,1
9206,1
9207,1
9208,1
9209,0
9210,1
9211,0
9212,1
9213,0
9214,1
9215,0
9216,1
9217,1
9218,0
9219,1
9220,0
9221,0
9222,0
9223,0
9224,1
9225,0
9226,1
9227,0
9228,0
9229,0
9230,0
9231,1
9232,0
9233,0
9234,1
9235,1
9236,0
9237,1
9238,0
9239,1
9240,1
9241,0
9242,0
9243,1
9244,1
9245,0
9246,0
9247,0
9248,0
9249,0
9250,1
9251,0
9252,0
9253,0
9254,1
9255,0
9256,1
9257,0
9258,0
9259,1
9260,0
9261,1
9262,0
9263,1
9264,1
9265,1
9266,1
9267,1
9268,1
9269,1
9270,0
9271,0
9272,0
9273,1
9274,1
9275,0
9276,1
9277,1
9278,0
9279,0
9280,1
9281,1
9282,0
9283,1
9284,0
9285,0
9286,0
9287,0
9288,0
9289,0
9290,1
9291,0
9292,1
9293,0
9294,0
9295,0
9296,0
9297,0
9298,1
9299,0
9300,0
9301,1
9302,1
9303,0
9304,0
9305,1
9306,0
9307,0
9308,1
9309,0
9310,0
9311,1
9312,0
9313,1
9314,1
9315,1
9316,0
9317,0
9318,0
9319,1
9320,0
9321,0
9322,1
9323,0
9324,1
9325,0
9326,0
9327,0
9328,1
9329,1
9330,0
9331,1
9332,0
9333,0
9334,0
9335,0
9336,1
9337,0
9338,1
9339,0
9340,0
9341,0
9342,1
9343,0
9344,0
9345,0
9346,1
9347,0
9348,0
9349,0
9350,1
9351,0
9352,0
9353,1
9354,1
9355,1
9356,0
9357,1
9358,0
9359,1
9360,0
9361,1
9362,0
9363,0
9364,0
9365,1
9366,0
9367,0
9368,1
9369,1
9370,1
9371,0
9372,0
9373,1
9374,0
9375,1
9376,0
9377,0
9378,1
9379,0
9380,1
9381,1
9382,0
9383,0
9384,0
9385,1
9386,0
9387,0
9388,1
9389,0
9390,0
9391,1
9392,0
9393,1
9394,1
9395,0
9396,1
9397,1
9398,1
9399,1
9400,0
9401,0
9402,1
9403,0
9404,1
9405,0
9406,0
9407,0
9408,0
9409,0
9410,0
9411,0
9412,1
9413,0
9414,0
9415,0
9416,0
9417,1
9418,0
9419,1
9420,1
9421,0
9422,0
9423,1
9424,1
9425,0
9426,1
9427,1
9428,1
9429,0
9430,0
9431,1
9432,1
9433,1
9434,1
9435,0
9436,0
9437,1
9438,1
9439,0
9440,0
9441,0
9442,1
9443,0
9444,1
9445,0
9446,1
9447,1
9448,0
9449,0
9450,0
9451,0
9452,0
9453,1
9454,1
9455,1
9456,0
9457,1
9458,1
9459,1
9460,0
9461,0
9462,1
9463,0
9464,1
9465,1
9466,0
9467,1
9468,1
9469,0
9470,0
9471,0
9472,0
9473,0
9474,0
9475,1
9476,0
9477,0
9478,1
9479,1
9480,0
9481,0
9482,0
9483,1
9484,0
9485,0
9486,0
9487,0
9488,1
9489,0
9490,0
9491,1
9492,0
9493,1
9494,1
9495,1
9496,1
9497,0
9498,0
9499,1
9500,0
9501,0
9502,1
9503,0
9504,0
9505,1
9506,1
9507,0
9508,0
9509,1
9510,0
9511,0
9512,0
9513,1
9514,0
9515,0
9516,1
9517,0
9518,1
9519,0
9520,0
9521,0
9522,0
9523,0
9524,0
9525,0
9526,0
9527,1
9528,0
9529,1
9530,1
9531,1
9532,1
9533,0
9534,1
9535,0
9536,0
9537,1
9538,1
9539,0
9540,0
9541,1
9542,0
9543,1
9544,1
9545,0
9546,1
9547,0
9548,0
9549,0
9550,0
9551,1
9552,1
9553,0
9554,0
9555,0
9556,0
9557,1
9558,1
9559,1
9560,1
9561,0
9562,1
9563,0
9564,1
9565,0
9566,1
9567,1
9568,1
9569,1
9570,0
9571,0
9572,1
9573,0
9574,0
9575,1
9576,0
9577,1
9578,0
9579,0
9580,0
9581,0
9582,1
9583,1
9584,0
9585,0
9586,0
9587,1
9588,1
9589,0
9590,0
9591,0
9592,1
9593,0
9594,0
9595,0
9596,1
9597,0
9598,1
9599,0
9600,0
9601,1
9602,1
9603,0
9604,1
9605,1
9606,0
9607,1
9608,1
9609,0
9610,0
9611,0
9612,1
9613,0
9614,1
9615,0
9616,1
9617,0
9618,0
9619,1
9620,0
9621,0
9622,1
9623,1
9624,1
9625,0
9626,0
9627,1
9628,0
9629,1
9630,0
9631,0
9632,0
9633,0
9634,1
9635,1
9636,0
9637,1
9638,1
9639,1
9640,1
9641,0
9642,0
9643,0
9644,0
9645,0
9646,1
9647,1
9648,1
9649,0
9650,1
9651,0
9652,1
9653,0
9654,0
9655,0
9656,1
9657,1
9658,0
9659,0
9660,0
9661,0
9662,0
9663,0
9664,0
9665,0
9666,1
9667,1
9668,1
9669,0
9670,0
9671,0
9672,0
9673,1
9674,0
9675,0
9676,0
9677,1
9678,1
9679,0
9680,1
9681,0
9682,0
9683,1
9684,0
9685,0
9686,0
9687,1
9688,0
9689,1
9690,0
9691,1
9692,1
9693,1
9694,0
9695,1
9696,1
9697,0
9698,1
9699,0
9700,1
9701,1
9702,1
9703,0
9704,1
9705,0
9706,0
9707,0
9708,0
9709,1
9710,0
9711,0
9712,1
9713,0
9714,0
9715,0
9716,0
9717,1
9718,1
9719,1
9720,1
9721,1
9722,1
9723,1
9724,1
9725,0
9726,1
9727,1
9728,1
9729,1
9730,1
9731,1
9732,0
9733,1
9734,1
9735,0
9736,0
9737,0
9738,0
9739,0
9740,0
9741,1
9742,1
9743,0
9744,0
9745,0
9746,0
9747,1
9748,1
9749,1
9750,0
9751,1
9752,1
9753,0
9754,0
9755,1
9756,1
9757,1
9758,0
9759,1
9760,1
9761,1
9762,1
9763,0
9764,0
9765,1
9766,0
9767,1
9768,0
9769,0
9770,1
9771,1
9772,1
9773,1
9774,0
9775,0
9776,1
9777,1
9778,0
9779,0
9780,1
9781,0
9782,1
9783,0
9784,1
9785,1
9786,0
9787,0
9788,0
9789,0
9790,0
9791,1
9792,1
9793,1
9794,1
9795,0
9796,0
9797,0
9798,1
9799,1
9800,0
9801,0
9802,0
9803,1
9804,0
9805,0
9806,1
9807,1
9808,1
9809,0
9810,0
9811,0
9812,1
9813,0
9814,1
9815,1
9816,1
9817,0
9818,1
9819,0
9820,0
9821,0
9822,0
9823,0
9824,1
9825,0
9826,0
9827,1
9828,0
9829,0
9830,0
9831,0
9832,1
9833,0
9834,1
9835,0
9836,0
9837,0
9838,1
9839,1
9840,0
9841,0
9842,0
9843,0
9844,1
9845,1
9846,1
9847,0
9848,1
9849,1
9850,0
9851,1
9852,0
9853,1
9854,0
9855,0
9856,1
9857,0
9858,1
9859,1
9860,1
9861,1
9862,1
9863,1
9864,1
9865,0
9866,1
9867,1
9868,0
9869,0
9870,0
9871,1
9872,1
9873,1
9874,1
9875,0
9876,0
9877,0
9878,1
9879,1
9880,0
9881,0
9882,1
9883,1
9884,0
9885,0
9886,0
9887,1
9888,1
9889,0
9890,1
9891,0
9892,1
9893,1
9894,1
9895,1
9896,1
9897,0
9898,1
9899,0
9900,1
9901,1
9902,1
9903,1
9904,1
9905,0
9906,1
9907,1
9908,0
9909,1
9910,0
9911,0
9912,1
9913,1
9914,1
9915,0
9916,0
9917,1
9918,1
9919,1
9920,1
9921,0
9922,0
9923,1
9924,0
9925,1
9926,1
9927,1
9928,0
9929,1
9930,0
9931,0
9932,1
9933,0
9934,1
9935,0
9936,1
9937,0
9938,1
9939,1
9940,1
9941,1
9942,1
9943,0
9944,0
9945,1
9946,0
9947,0
9948,1
9949,0
9950,1
9951,1
9952,1
9953,1
9954,0
9955,1
9956,0
9957,1
9958,1
9959,1
9960,1
9961,0
9962,0
9963,0
9964,0
9965,1
9966,1
9967,0
9968,1
9969,1
9970,1
9971,1
9972,0
9973,1
9974,0
9975,0
9976,1
9977,0
9978,0
9979,1
9980,0
9981,0
9982,1
9983,1
9984,0
9985,1
9986,0
9987,1
9988,0
9989,0
9990,1
9991,1
9992,0
9993,1
9994,1
9995,0
9996,0
9997,0
9998,0
9999,0
10000,0
10001,0
10002,0
10003,0
10004,1
10005,0
10006,1
10007,0
10008,1
10009,0
10010,1
10011,1
10012,1
10013,1
10014,1
10015,1
10016,0
10017,1
10018,1
10019,1
10020,1
10021,0
10022,1
10023,0
10024,1
10025,0
10026,0
10027,1
10028,1
10029,0
10030,0
10031,1
10032,1
10033,1
10034,0
10035,1
10036,0
10037,0
10038,1
10039,1
10040,0
10041,1
10042,0
10043,1
10044,1
10045,1
10046,1
10047,0
10048,1
10049,1
10050,1
10051,0
10052,1
10053,1
10054,0
10055,1
10056,1
10057,1
10058,0
10059,0
10060,0
10061,1
10062,0
10063,1
10064,0
10065,0
10066,1
10067,1
10068,0
10069,0
10070,1
10071,1
10072,0
10073,0
10074,0
10075,1
10076,0
10077,0
10078,1
10079,0
10080,0
10081,1
10082,1
10083,0
10084,0
10085,0
10086,1
10087,1
10088,1
10089,1
10090,0
10091,0
10092,0
10093,0
10094,0
10095,0
10096,1
10097,0
10098,0
10099,1
10100,0
10101,1
10102,0
10103,1
10104,0
10105,0
10106,1
10107,1
10108,0
10109,0
10110,0
10111,0
10112,0
10113,0
10114,0
10115,0
10116,0
10117,1
10118,0
10119,0
10120,0
10121,1
10122,1
10123,0
10124,0
10125,1
10126,0
10127,1
10128,1
10129,0
10130,0
10131,0
10132,1
10133,1
10134,1
10135,0
10136,0
10137,0
10138,0
10139,1
10140,0
10141,1
10142,1
10143,0
10144,1
10145,0
10146,1
10147,1
10148,1
10149,0
10150,1
10151,1
10152,1
10153,1
10154,1
10155,1
10156,1
10157,0
10158,1
10159,0
10160,0
10161,0
10162,0
10163,0
10164,0
10165,0
10166,0
10167,1
10168,1
10169,0
10170,1
10171,0
10172,0
10173,0
10174,1
10175,1
10176,1
10177,0
10178,1
10179,1
10180,0
10181,1
10182,0
10183,1
10184,1
10185,1
10186,0
10187,0
10188,1
10189,1
10190,1
10191,0
10192,0
10193,0
10194,1
10195,0
10196,1
10197,0
10198,0
10199,0
10200,0
10201,1
10202,1
10203,0
10204,1
10205,1
10206,0
10207,1
10208,0
10209,1
10210,0
10211,1
10212,1
10213,1
10214,1
10215,0
10216,0
10217,0
10218,0
10219,0
10220,1
10221,0
10222,1
10223,0
10224,0
10225,0
10226,0
10227,1
10228,0
10229,1
10230,1
10231,0
10232,0
10233,0
10234,1
10235,1
10236,0
10237,1
10238,0
10239,0
10240,1
10241,1
10242,0
10243,0
10244,1
10245,0
10246,0
10247,0
10248,0
10249,1
10250,1
10251,1
10252,1
10253,0
10254,1
10255,0
10256,0
10257,0
10258,0
10259,0
10260,0
10261,0
10262,0
10263,1
10264,1
10265,0
10266,1
10267,1
10268,1
10269,1
10270,1
10271,0
10272,1
10273,1
10274,1
10275,0
10276,1
10277,1
10278,0
10279,1
10280,1
10281,0
10282,1
10283,0
10284,1
10285,0
10286,1
10287,0
10288,0
10289,1
10290,1
10291,1
10292,0
10293,0
10294,1
10295,1
10296,0
10297,0
10298,0
10299,0
10300,1
10301,0
10302,0
10303,0
10304,0
10305,1
10306,0
10307,0
10308,1
10309,1
10310,1
10311,0
10312,0
10313,0
10314,0
10315,1
10316,1
10317,0
10318,1
10319,0
10320,0
10321,1
10322,1
10323,0
10324,0
10325,1
10326,1
10327,0
10328,1
10329,0
10330,1
10331,0
10332,0
10333,0
10334,0
10335,1
10336,0
10337,1
10338,0
10339,1
10340,0
10341,1
10342,0
